curso,codigo,D_DENOMINA,D_ESPECIFICA,D_TIPO,D_DOMICILIO,D_LOCALIDAD,cod_municipio,D_MUNICIPIO,D_PROVINCIA,C_POSTAL,N_TELEFONO,Correo_e,N_LATITUD,N_LONGITUD,N_COUTMX,N_COUTMY,Regimen_general,Regimen_adultos,Regimen_especial,pub_adh_inf1,pub_noadh_inf1,priv_adh_inf1,priv_noadh_inf1,pub_inf2,priv_c_inf2,priv_noc_inf2,pub_pri,priv_c_pri,priv_noc_pri,pub_eso,priv_c_eso,priv_noc_eso,pub_bach_ord,priv_c_bach_ord,priv_noc_bach_ord,pub_bach_adul,pub_bach_semi_dist,pub_fpbasica,priv_c_fpbas,priv_noc_fpbas,pub_fpgm_ord,priv_c_fpgm_ord,priv_noc_fpgm_ord,pub_fpgm_adul,pub_fpgm_semi_dist,priv_noc_fpgm_semi_dist,pub_fpgs_ord,priv_c_fpgs_ord,priv_noc_fpgs_ord,pub_fpgs_adul,priv_noc_fpgs_adul,pub_fpgs_semi_dist,priv_noc_fpgs_semi_dist,pub_ce_gm,pri_noc_ce_gm,pub_ce_gs,pri_noc_ce_gs,pub_ee,priv_c_ee,priv_noc_ee,pub_ccff_gm_apd,priv_ccff_gm_apd,pub_ccff_gs_apd,priv_ccff_gs_apd,pub_ESD,priv_ESD,priv_Master_EA,pub_Dra,priv_Dra,pub_Ens_Mus,priv_Ens_Mus,pub_Ens_Dan,priv_Ens_Dan,pub_Ens_no_reg_mus,priv_Ens_no_reg_mus,pub_Ens_no_reg_dan,priv_Ens_no_reg_dan,pub_idi,pub_idi_libre,pub_Ens_no_reg_idi,pub_Dep_gm,priv_Dep_gm,pub_Dep_gs,priv_Dep_gs,pub_Adul_formal,pub_planes
22,23000261,Instituto de Educación Secundaria,Ciudad de Arjona,Público,"C/ San Nicasio, s/n",Arjona,23006,Arjona,Jaén,23760,953539588,23000261.edu@juntadeandalucia.es,"37,93499150048834","-4,064898490905762","406420,9551","4199136,886",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23000556,Instituto de Educación Secundaria,Nuestra Señora de la Cabeza,Público,"C/ Argimiro Rodríguez Álvarez, s/n",Andújar,23005,Andújar,Jaén,23740,953539525,23000556.edu@juntadeandalucia.es,"38,035218791","-4,046200369","408189,1075","4210239,126",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,S,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,23000817,Instituto de Educación Secundaria,Santísima Trinidad,Público,"C/ Juan de Ávila, 2",Baeza,23009,Baeza,Jaén,23440,953779522,23000817.edu@juntadeandalucia.es,"37,991444704647726","-3,468455672264099","458865,9538","4204969,303",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,23000830,Instituto de Educación Secundaria,Andrés de Vandelvira,Público,"C/ Garnica, 3",Baeza,23009,Baeza,Jaén,23440,953779908,23000830.edu@juntadeandalucia.es,"37,996076982","-3,475182962","458277,8662","4205486,262",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,S,N,N,S,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23000842,Escuela de Arte,Gaspar Becerra,Público,"C/ Julio Burell, 24",Baeza,23009,Baeza,Jaén,23440,953779593,23000842.edu@juntadeandalucia.es,"37,99328796400622","-3,465092182159424","459162,3179","4205172,337",S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23001111,Instituto de Educación Secundaria,Castillo de la Yedra,Público,"C/ Cruz de Orea, 57",Cazorla,23028,Cazorla,Jaén,23470,953711520,23001111.edu@juntadeandalucia.es,"37,91245393449031","-3,005930185317993","499478,7272","4196101,691",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,23001287,Instituto de Educación Secundaria,Martín Halaja,Público,"Avda. de Madrid, s/n",La Carolina,23024,La Carolina,Jaén,23200,953609944,23001287.edu@juntadeandalucia.es,"38,27739929","-3,607729193","446844,3812","4236768,413",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23002401,Instituto de Educación Secundaria,Virgen del Carmen,Público,"Paseo de la Estación, 44",Jaén,23050,Jaén,Jaén,23008,953366942,23002401.edu@juntadeandalucia.es; centro@iesvirgendelcarmen.com,"37,776725759","-3,789110754","430508,1046","4181335,908",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,S,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,23002413,Instituto de Educación Secundaria,Santa Catalina de Alejandría,Público,"Avda. Ruiz Jiménez, 16",Jaén,23050,Jaén,Jaén,23008,953366619,23002413.edu@juntadeandalucia.es,"37,77736338951601","-3,789129853248596","430507,0196","4181406,668",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23002449,Instituto de Educación Secundaria,Las Fuentezuelas,Público,"Avda. de Arjona, 5",Jaén,23050,Jaén,Jaén,23006,953366905,23002449.edu@juntadeandalucia.es,"37,781052115276054","-3,80401611328125","429199,591","4181827,1",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23002462,Escuela de Arte,José Nogué,Público,"C/ Martínez Molina, 11",Jaén,23050,Jaén,Jaén,23004,953366111,23002462.edu@juntadeandalucia.es,"37,767800884","-3,792126731","430234,1167","4180347,935",S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23002474,Instituto de Educación Secundaria,Jabalcuz,Público,"C/ Santa María del Valle, s/n",Jaén,23050,Jaén,Jaén,23009,953366457,23002474.edu@juntadeandalucia.es,"37,781859432","-3,782897076","431060,08","4181900,893",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23002841,Instituto de Educación Secundaria,Huarte de San Juan,Público,"C/ Rector Muñoz Fernández, s/n",Linares,23055,Linares,Jaén,23700,953609891,23002841.edu@juntadeandalucia.es,"38,09826027570207","-3,6274731159210205","444982,8599","4216903,178",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23002851,Instituto de Educación Secundaria,Reyes de España,Público,"Avda. San Cristóbal, s/n",Linares,23055,Linares,Jaén,23700,953609862,23002851.edu@juntadeandalucia.es,"38,089034022","-3,644959378","443442,531","4215889,979",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,S,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,S,N,S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,23003119,Instituto de Educación Secundaria,Fernando III,Público,"Parque Manuel Carrasco, s/n",Martos,23060,Martos,Jaén,23600,953550025,23003119.edu@juntadeandalucia.es,"37,7163667562954","-3,976846933364868","413905,1225","4174795,087",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23003132,Instituto de Educación Secundaria,San Felipe Neri,Público,"C/ Río Jandula, 1",Martos,23060,Martos,Jaén,23600,953366810,23003132.edu@juntadeandalucia.es,"37,70833758800755","-3,9724159240722656","414286,4119","4173900,181",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23003934,Instituto de Educación Secundaria,Miguel Sánchez López,Público,"Avda. de la Constitución, s/n",Torredelcampo,23086,Torredelcampo,Jaén,23640,953366284,23003934.edu@juntadeandalucia.es,"37,768320172","-3,901704128","420583,5479","4180492,929",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23003983,Instituto de Educación Secundaria,Santo Reino,Público,"Avda. del Parque, 67",Torredonjimeno,23087,Torredonjimeno,Jaén,23650,953366835,23003983.edu@juntadeandalucia.es,"37,76470584507294","-3,9495205879211426","416368,0082","4180133,588",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23004240,Instituto de Educación Secundaria,Juan López Morillas,Público,"C/ Andalucía, 9",Jódar,23053,Jódar,Jaén,23500,953779710,23004240.edu@juntadeandalucia.es,"37,84001279774399","-3,349660634994507","469234,109","4188121,94",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23004252,Instituto de Educación Secundaria,San Juan de la Cruz,Público,"C/ Ramón y Cajal, 3",Úbeda,23092,Úbeda,Jaén,23400,953779543,23004252.edu@juntadeandalucia.es,"38,014207181","-3,3736652","467199,4673","4207457,209",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23004264,Instituto de Educación Secundaria,Los Cerros,Público,"C/ Cronista Juan de la Torre, s/n",Úbeda,23092,Úbeda,Jaén,23400,953779990,23004264.edu@juntadeandalucia.es,"38,016079673185665","-3,3837997913360596","466310,7013","4207668,589",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,S,S,N,N,S,N,N,N,S,N,S,N,N,N,N,N,N,S,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,23004276,Escuela de Arte,Casa de las Torres,Público,"Plaza de San Lorenzo, 7",Úbeda,23092,Úbeda,Jaén,23400,953779595,23004276.edu@juntadeandalucia.es,"38,007310646","-3,371420451","467393,4586","4206691,23",S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23004926,Instituto de Educación Secundaria,Sierra Mágina,Público,"C/ Albert Einstein, 52",Huelma,23044,Huelma,Jaén,23560,953366611,23004926.edu@juntadeandalucia.es,"37,643835058526506","-3,451724052429199","460148,6858","4166394,925",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,23005049,Instituto de Educación Secundaria,Pablo de Olavide,Público,"C/ Buenavista, 66",La Carolina,23024,La Carolina,Jaén,23200,953609618,23005049.edu@juntadeandalucia.es; 23005049.dpja.ced,"38,27201470039716","-3,6217546463012695","445613,6039","4236179,099",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23005062,Instituto de Educación Secundaria,Auringis,Público,"C/ Cerro de los Lirios, 1",Jaén,23050,Jaén,Jaén,23005,953366161,23005062.edu@juntadeandalucia.es,"37,777805269","-3,805393811","429075,1687","4181467,905",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23005074,Instituto de Educación Secundaria,Peña del Águila,Público,"Ctra. de Pegalajar, s/n",Mancha Real,23058,Mancha Real,Jaén,23100,953366774,23005074.edu@juntadeandalucia.es,"37,78196790832037","-3,6168301105499267","445683,7544","4181803,487",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23005141,Instituto de Educación Secundaria,Cástulo,Público,"C/ San Cristóbal, s/n",Linares,23055,Linares,Jaén,23700,953609828,23005141.edu@juntadeandalucia.es,"38,089407151415564","-3,6421018838882446","443693,3978","4215929,643",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23005153,Instituto de Educación Secundaria,Sierra Mágina,Público,"C/ Tetuán, s/n",Mancha Real,23058,Mancha Real,Jaén,23100,953366558,23005153.edu@juntadeandalucia.es,"37,782006578","-3,613586433","445969,414","4181805,898",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23005372,Instituto de Educación Secundaria,Guadalentín,Público,"Ctra. El Fontanar, s/n",Pozo Alcón,23070,Pozo Alcón,Jaén,23485,953711921,23005372.dpja.ced@juntadeandalucia.es,"37,69821925772116","-2,941063642501831","505195,5874","4172334,314",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23005529,Instituto de Educación Secundaria,San Juan Bosco,Público,"C/ Millán de Priego, 6",Jaén,23050,Jaén,Jaén,23007,953366753,23005529.edu@juntadeandalucia.es,"37,77048999686122","-3,790653347969055","430366,4076","4180645,195",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,S,S,N,N,S,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,23005694,Instituto de Educación Secundaria,Jándula,Público,"Ctra. de los Villares, s/n",Andújar,23005,Andújar,Jaén,23740,953539508,23005694.edu@juntadeandalucia.es; iesjandula@gmail.com,"38,03619406237629","-4,043140411376953","408458,86","4210344,322",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23005906,Instituto de Educación Secundaria,Fuente de la Peña,Público,"Cmo. Fuente de la Peña, s/n",Jaén,23050,Jaén,Jaén,23002,953366760,23005906.edu@juntadeandalucia.es; correo@iesfuente.org,"37,75646561597495","-3,7922465801239013","430212,9109","4179090,373",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23005979,Instituto de Educación Secundaria,Himilce,Público,"Ctra. de Arrayanes, s/n",Linares,23055,Linares,Jaén,23700,953609839,23005979.edu@juntadeandalucia.es,"38,10868253664993","-3,6338943243026733","444427,7351","4218063,411",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23006029,Instituto de Educación Secundaria,Francisco de los Cobos,Público,"Plaza Primero de Mayo, 9",Úbeda,23092,Úbeda,Jaén,23400,953779582,23006029.edu@juntadeandalucia.es,"38,009947066871135","-3,3666765689849853","467811,0723","4206982,096",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23600021,Instituto Provincial de Educación Permanente,Jaén,Público,"Ctra. de Madrid, 2",Jaén,23050,Jaén,Jaén,23009,953366146,23600021.edu@juntadeandalucia.es,"37,78582598589933","-3,7829339504241943","431060,5177","4182341,012",S,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,23700220,Instituto de Educación Secundaria,La Pandera,Público,"Avda. Juana I, 29",Los Villares,23099,Los Villares,Jaén,23160,953366668,23700220.edu@juntadeandalucia.es,"37,68504298605354","-3,822040557861328","427518,8231","4171188,694",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23700244,Instituto de Educación Secundaria,Gil de Zático,Público,"C/ Víctor Pradera, s/n",Torreperogil,23088,Torreperogil,Jaén,23320,953779730,23700244.edu@juntadeandalucia.es,"38,039438891821746","-3,2796764373779297","475458,2885","4210227,771",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23700256,Instituto de Educación Secundaria,Puerta de Arenas,Público,"Avda. de Jaén, s/n",Campillo de Arenas,23019,Campillo de Arenas,Jaén,23130,953366208,23700256.dpja.ced@juntadeandalucia.es,"37,5579906","-3,633504848","444047,4968","4156963,562",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23700268,Instituto de Educación Secundaria,El Yelmo,Público,"C/ Pío XII, 2",Cortijos Nuevos,23081,Segura de la Sierra,Jaén,23293,953499508,23700268.edu@juntadeandalucia.es,"38,24360684516818","-2,7260684967041015","523970,6993","4232879,738",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23700271,Instituto de Educación Secundaria,El Valle,Público,"Ctra. de Madrid, 2",Jaén,23050,Jaén,Jaén,23009,953366732,23700271.edu@juntadeandalucia.es; cquesadamoral@yahoo.es,"37,783858815463205","-3,783642053604126","430996,3372","4182123,276",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,S,N,N,S,N,N,N,N,N,N,S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,23700281,Instituto de Educación Secundaria,Oretania,Público,"C/ Fernando de Herrera, 8",Linares,23055,Linares,Jaén,23700,953609851,23700281.edu@juntadeandalucia.es,"38,10988549657476","-3,636678457260132","444184,5686","4218198,557",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,S,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23700293,Instituto de Educación Secundaria,Virgen de la Cabeza,Público,"C/ Calvario,146",Marmolejo,23059,Marmolejo,Jaén,23770,953539933,23700293.edu@juntadeandalucia.es,"38,048253451","-4,18096485","396380,6361","4211827,081",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23700301,Instituto de Educación Secundaria,María Cabeza Arellano Martínez,Público,"Avda. Andalucía, 5",Mengíbar,23061,Mengíbar,Jaén,23620,953366505,23700301.edu@juntadeandalucia.es,"37,969220484104085","-3,813607692718506","428536,9831","4202712,157",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23700323,Instituto de Educación Secundaria,Doctor Francisco Marín,Público,"Ctra. de la Puerta, 49",Siles,23082,Siles,Jaén,23380,953499911,23700323.edu@juntadeandalucia.es,"38,385249893","-2,585299449","536218,3767","4248642,091",S,S,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,23700335,Instituto de Educación Secundaria,Acebuche,Público,"C/ Antonio Machado, 4",Torredonjimeno,23087,Torredonjimeno,Jaén,23650,671537996,23700335.edu@juntadeandalucia.es,"37,766094136","-3,949870665","416338,7374","4180287,934",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,S,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23700347,Instituto de Educación Secundaria,Sierra Sur,Público,"Paseo del Chorrillo, s/n",Valdepeñas de Jaén,23093,Valdepeñas de Jaén,Jaén,23150,953366931,23700347.edu@juntadeandalucia.es,"37,587727687019424","-3,813908100128174","428142,2284","4160385,489",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23700359,Instituto de Educación Secundaria,Abula,Público,"C/ Molera, s/n",Vilches,23094,Vilches,Jaén,23220,953609908,23700359.edu@juntadeandalucia.es,"38,210519442","-3,511433784","455226,005","4229296,617",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22,23700396,Sección de Instituto Provincial de Educación Permanente,Fanny Rubio,Público,"C/ Tesoro,1",Linares,23055,Linares,Jaén,23700,953609627,23700396.edu@juntadeandalucia.es,"38,0962027220651275","-3,635106975047932255","444311,9515","4216679,432",S,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S,N
22,23700414,Instituto de Educación Secundaria,Villa de Santiago,Público,"C/ Postigos, s/n",Santiago de la Espada,23904,Santiago-Pontones,Jaén,23290,953429505,23700414.edu@juntadeandalucia.es,"38,112055533","-2,549138427","539524,2311","4218343,914",S,N,N,N,N,N,N,N,N,N,N,N,N,S,N,N,S,N,N,N,N,N,N,N,S,N,N,N,N,N,S,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
